324.4017047,388.1117488,442.7256835,470.0326509,488.2248695,488.2248695,433.6295743,406.3226069,433.6295743,442.7256835,433.6295743,379.0156395,297.0947373,233.3846933,206.0963655,160.57854,124.1754633,87.77238666,87.77238666,124.1754633,151.4824307,196.9816166,251.5955514,360.8047814,460.9179021,551.9349135,597.452739,615.6449576,588.3379902,506.4357276,442.7256835,369.9195302,287.9986281,206.0963655,115.079354,87.77238666,96.86849593,87.77238666,78.67627739,69.56152855,33.15845189,-12.34073405,-12.34073405,14.96623334,24.06234261,33.15845189,125.5914482,200.4530771,258.8666771,333.3814617,447.4318957,595.3105246,761.9114612,875.8531859,1055.293724,1212.908691,1350.785999,1437.146242,1507.998241,1543.652872,1524.153285,1432.524164,1273.649332,1048.260333,788.7967968,543.6626379,316.0811454,93.10237744,-109.4187939,-337.2467376,-600.3728591,-858.8500299,-1153.721023,-1411.129745,-1630.234389,-1810.02311,-1946.641199,-2001.793847,-2016.022847,-2030.707308,-2039.264935,-1980.960814,-1871.01034,-1742.621551,-1623.045263,-1518.438398,-1411.565309,-1248.225079,-1065.194799,-885.0320627,-681.3066358,-508.2582226,-378.6179767,-283.7550586,-244.1642056,-261.6617297,-301.8634658,-337.8368926,-358.5950306,-317.7803998,-279.212446,-280.6826287,-281.4039192,-299.8335805,-331.4782587,-325.724563,-316.8472569,-323.5596858,-321.7968566,-288.1429442,-205.5825513,-138.1280457,-161.3161054,-199.3450078,-241.8486245,-255.1916826,-289.7225285,-318.5272805,-362.5286818,-415.644832,-452.4223548,-455.1528795,-462.0023118,-424.4758967,-363.1405707,-264.2601901,-139.9450728,-23.62136587,67.77009172,128.375165,178.7421509,248.8177795,315.897839,358.4200799,485.3573414,460.9179021,424.5148254,388.1117488,351.7086721,324.4017047,306.2094862,260.6916607,215.1924748,169.6746493,160.57854,151.4824307,151.4824307,169.6746493,160.57854,124.1754633,96.86849593,24.06234261,-39.64770143,-76.05077809,-85.14688736,-121.5686036,-148.8569314,-121.5686036,-85.14688736,-30.55159216,5.851484501,24.06234261,-3.244624772,-12.34073405,33.15845189,124.1754633,233.3846933,333.5164536,397.2264976,470.0326509,588.3379902,688.4697505,715.7580783,715.7580783,661.1627831,597.452739,506.4357276,369.9195302,233.3846933,105.9646052
23.52429725,-4.495554755,-23.16270531,-41.84898204,-13.82913003,23.52429725,88.89757654,191.6242831,256.9975624,266.3311377,210.3105598,116.9174285,51.54414926,32.85787253,4.838020521,-4.495554755,-32.51540676,-13.82913003,51.54414926,154.2708558,256.9975624,350.3906937,406.4303977,453.1174003,527.8242548,611.8838108,686.5906654,751.9639447,761.29752,751.9639447,695.9242407,649.2372381,602.5311094,518.4906795,397.0776962,303.684565,228.9777104,172.9380064,154.2708558,154.2708558,144.9372806,79.56400126,4.838020521,-4.495554755,14.19072198,98.23115181,257.4631967,463.7842688,652.9444273,830.1859185,991.4174132,1121.32265,1223.263192,1234.715676,1237.673004,1237.234445,1254.64912,1266.777927,1282.540573,1263.10585,1188.29857,1087.57334,965.7953425,814.4194404,656.9697258,458.7605221,260.1492321,47.71098232,-199.8530825,-463.8652765,-745.4210825,-1050.841848,-1347.594903,-1588.237176,-1799.652354,-1990.457011,-2109.814592,-2165.204706,-2188.767282,-2213.754795,-2214.38549,-2175.005111,-2064.579219,-1944.811607,-1778.310364,-1599.452937,-1437.034202,-1319.44975,-1172.328488,-999.8360922,-868.4605262,-777.7893076,-675.218563,-514.7635393,-354.691414,-215.579821,-127.6485844,-63.27142447,-20.55698436,-7.762205595,-15.88125431,-18.0643217,-0.812220049,7.808493881,-25.02400098,-47.76557587,-29.79216049,0.155079427,-54.3592614,-104.0333808,-122.3176328,-174.5937491,-273.2206742,-303.0851784,-262.7361818,-192.4951026,-106.5633158,-24.02067055,61.53667009,128.407734,146.7195646,143.7324477,108.6256974,25.70860599,-116.9841985,-277.2208152,-411.3098106,-469.5686129,-469.1941668,-397.829749,-290.2352425,-143.789524,27.68047726,202.13758,459.8022739,537.1578301,537.1578301,499.8044028,397.0776962,275.6838391,107.5647271,-60.53525877,-144.5756886,-172.5955406,-135.2421133,-60.53525877,42.21057398,126.2510038,172.9380064,210.3105598,228.9777104,219.6441351,182.2907078,135.5845791,79.56400126,60.87772453,51.54414926,42.21057398,32.85787253,32.85787253,79.56400126,144.9372806,238.3112857,303.684565,313.0372664,322.3708417,331.704417,331.704417,378.4105457,397.0776962,397.0776962,397.0776962,425.0975483,471.7845508,509.1571043,518.4906795,453.1174003,350.3906937,275.6838391,266.3311377
355.4926265,381.4915272,398.8418865,372.825227,303.4593074,225.4093288,121.3604495,8.627511152,-26.05544862,-17.38914838,-0.038789089,8.627511152,-0.038789089,-8.705089329,-0.038789089,17.3115702,43.31047093,78.01118951,69.32713046,34.64417068,8.627511152,-26.05544862,-0.038789089,104.0100902,251.4259884,372.825227,450.8752056,520.2411251,554.9240849,563.5903852,572.2744442,589.6070447,606.957404,546.2577847,459.5415058,355.4926265,268.7763477,182.0600688,95.34378999,43.31047093,17.3115702,43.31047093,78.01118951,95.34378999,104.0100902,121.3604495,159.1795111,198.0678724,195.7818531,252.9462784,374.8211533,564.7587344,825.4519422,1043.030496,1255.433877,1420.424837,1591.264987,1746.130651,1823.946593,1805.847787,1707.007914,1554.267123,1369.80544,1145.70675,913.5501807,624.6183133,334.6170845,40.12247114,-260.791704,-560.1541328,-884.4096826,-1229.173323,-1546.602102,-1835.253551,-2060.031829,-2202.109407,-2284.113561,-2330.170099,-2335.732799,-2322.680484,-2293.974535,-2200.557645,-2082.80137,-1921.001289,-1715.157172,-1514.307229,-1337.208602,-1184.254789,-1012.470544,-826.6341735,-670.5764981,-587.2547884,-502.6839194,-399.6031497,-323.5905805,-293.8688018,-303.3233367,-326.3297307,-369.6642944,-424.2322427,-463.6965086,-489.8930431,-471.9736664,-454.000251,-457.4961026,-450.8641493,-354.8585141,-221.5310372,-123.9558199,-39.55801554,56.8938633,147.3546037,238.1897902,280.3616731,266.006883,270.874683,229.3976537,149.8498905,90.64805584,31.44622115,-29.62784431,-49.27891923,-73.03114302,-106.5907643,-117.2010929,-83.3210641,-16.63030633,59.85009014,129.5904558,204.9652727,261.8486329,276.8982766,288.9345922,268.5886483,352.1766498,303.4593074,234.0933879,164.7097095,112.6941493,60.66083022,25.97787044,25.97787044,17.3115702,-17.38914838,-43.3880491,-78.08876769,-95.42136817,-147.4546872,-164.7872877,-173.4713468,-156.1209875,-78.08876769,34.64417068,156.0434093,225.4093288,251.4259884,260.0922886,260.0922886,268.7763477,286.1089482,294.7930072,303.4593074,320.7919079,372.825227,433.5248463,520.2411251,589.6070447,632.9740635,632.9740635,615.6237042,554.9240849,459.5415058,381.4915272,320.7919079,286.1089482,286.1089482,303.4593074,346.8085675,407.5081868,450.8752056
-15.35728929,8.503824374,32.3893859,80.1360611,103.9971748,139.8132931,187.5599683,235.3310914,283.0777666,247.2616482,235.3310914,247.2616482,235.3310914,187.5599683,163.6988547,127.8827363,92.06661794,80.1360611,32.3893859,-27.31229399,-63.10396449,-63.10396449,-98.92008286,-146.6667581,-194.4378811,-218.2989948,-170.5523196,-75.05896919,-3.42673246,32.3893859,92.06661794,175.6294115,283.0777666,378.571117,462.1339106,533.7661473,581.5128225,593.4433793,557.627261,497.9500289,426.3177922,366.6405602,330.8244418,390.5016738,497.9500289,497.9500289,488.0224153,487.8304016,510.4278832,572.9876632,633.054208,753.6258696,880.9648341,973.8798927,1104.986797,1199.478679,1265.136791,1321.355619,1367.735099,1366.986653,1308.249542,1207.524311,1045.790584,835.7779961,627.5069884,444.8658696,216.6974187,7.921144772,-234.4489569,-519.725283,-839.694189,-1148.77693,-1430.500362,-1638.988493,-1818.244207,-1934.322884,-1980.510919,-1978.820783,-1945.303107,-1911.653935,-1853.642623,-1774.311835,-1718.388338,-1688.920113,-1626.20525,-1491.45697,-1330.575544,-1167.822272,-1039.387287,-934.8651518,-869.9034116,-856.0828406,-894.1551401,-903.9003213,-875.6344273,-799.299132,-691.6410722,-505.2635709,-298.0449731,-161.7369919,-123.1690381,-168.9400424,-178.1704838,-172.1276252,-146.3425607,-86.56188851,-8.91124109,71.38497727,129.9905909,160.2172892,158.0223324,137.8812324,142.0001401,77.88127429,-2.685950046,-45.56482524,-103.3942744,-128.7531727,-43.69259448,53.29854054,124.5563311,142.8524726,157.0297063,182.0386063,188.7786371,172.7564448,178.7475832,221.6781785,281.7298567,335.4921182,364.2210319,406.4027349,409.7727503,418.7077225,545.644984,557.627261,545.6967041,486.0194721,342.7549986,139.8132931,-51.17340766,-194.4378811,-266.04567,-301.8617883,-337.6779067,-361.5390204,-349.6084635,-254.1151131,-158.6217628,-98.92008286,-63.10396449,8.503824374,80.1360611,115.9521795,103.9971748,115.9521795,151.7682978,271.1227619,378.571117,462.1339106,533.7661473,629.2594977,653.1206113,653.1206113,629.2594977,545.6967041,533.7661473,557.627261,521.8111426,450.2033537,354.6855555,247.2616482,187.5599683,163.6988547,151.7682978,80.1360611,20.45882907,-51.17340766,-75.05896919,-63.10396449
152.3422237,152.3422237,142.3059577,102.222466,52.12323242,32.07122454,-8.012267157,-48.09575885,-48.09575885,-38.08001695,-28.04375097,-28.04375097,-18.02800907,12.03974072,62.13897433,122.2744739,202.4414573,232.5092071,212.4571992,152.3422237,92.20672412,52.12323242,2.023998813,-8.012267157,-28.04375097,-68.12724267,-88.17925055,-98.19499246,-58.11150076,-18.02800907,2.023998813,-18.02800907,-38.08001695,-28.04375097,72.1752403,212.4571992,362.7959481,493.0621651,503.0984311,473.0306813,422.9109237,382.827432,362.7959481,302.6604486,262.5769569,222.4934652,230.2447769,237.7159468,276.0775389,370.6443314,476.5182887,597.0899502,746.3996614,851.2452767,984.2669964,1054.439497,1075.746744,1063.729145,1028.026827,957.1271393,850.1850859,729.4283713,609.717398,491.8023507,339.8127648,215.8505982,102.1842539,-46.0432249,-202.0397071,-365.1507432,-577.2374743,-796.5507861,-1018.596986,-1193.183813,-1368.609897,-1524.772066,-1656.895977,-1733.020266,-1787.332757,-1785.645626,-1779.67281,-1742.340329,-1670.652721,-1569.55226,-1469.106463,-1346.28874,-1211.20769,-1054.202787,-885.6843106,-729.1481265,-586.3719614,-456.9815843,-423.8799146,-448.3664786,-502.6406504,-528.4186372,-548.6947601,-553.766151,-541.8016273,-490.9712546,-442.3875589,-416.5507742,-359.8973475,-241.7049409,-77.5322083,106.7868364,255.0264688,345.7722487,376.6831951,352.9810299,292.5653884,216.1428666,89.97503319,-62.89053458,-220.2289321,-305.5643815,-323.7236346,-305.1899354,-313.7078926,-282.1423582,-182.2978131,-65.69749533,56.79965669,178.1939943,305.1845002,433.2983445,509.4407244,566.674959,536.9816554,452.7695445,367.4546192,283.6169544,236.8877362,223.8764097,340.7774053,362.7959481,402.8794398,432.9471896,422.9109237,372.8116901,322.7124565,282.6084407,252.561215,192.4257154,142.3059577,152.3422237,132.2902158,92.20672412,92.20672412,132.2902158,152.3422237,172.3737075,202.4414573,202.4414573,202.4414573,202.4414573,182.4099735,182.4099735,182.4099735,192.4257154,222.4934652,252.561215,252.561215,252.561215,222.4934652,192.4257154,182.4099735,162.3579656,152.3422237,162.3579656,222.4934652,232.5092071,242.524949,272.5926988,312.6761905,372.8116901,442.9629315,463.0149394,463.0149394,452.9786735
-49.12636987,-39.0908116,-29.03468867,-8.963572137,1.092550798,1.092550798,-8.963572137,-49.12636987,-69.1974864,-39.0908116,11.12810906,71.38258799,131.6165023,161.7437417,181.8354229,201.9065395,181.8354229,141.6520605,121.580944,151.7081835,252.1254601,322.4154973,382.6494116,462.9955717,503.1583694,503.1583694,473.03113,432.8683322,432.8683322,422.8122093,412.776651,382.6494116,372.6138533,372.6138533,382.6494116,402.7410928,412.776651,372.6138533,312.3593744,272.1965767,242.0693372,211.9420977,171.7793,151.7081835,111.5453857,61.32646506,8.78437287,-44.07824225,-55.95467945,-1.531576036,164.6166765,415.7328542,665.4796584,810.4880715,933.4544165,1053.706294,1125.07385,1183.167111,1207.580476,1206.83203,1149.989918,999.0457663,768.9414478,510.6049381,268.4128106,44.29114236,-139.3678314,-317.4640669,-483.2985702,-616.0642651,-777.8130963,-946.8685623,-1118.716406,-1283.227294,-1438.621894,-1574.792252,-1686.923646,-1732.980184,-1717.081945,-1685.327771,-1609.144224,-1521.652312,-1429.912697,-1368.975033,-1348.895213,-1306.403085,-1271.719496,-1194.980698,-1076.581272,-980.2202605,-897.6390846,-818.4279549,-725.1907856,-579.1881375,-432.885531,-308.2263136,-238.2793708,-213.3630256,-241.6406057,-251.0243309,-252.6397395,-287.0368691,-330.7412294,-393.0934095,-409.3661412,-315.1115502,-206.7769811,-65.67348477,25.51104916,142.3294687,272.5534619,386.7507584,481.2513845,538.9386635,531.8986745,496.6036768,458.3131098,456.8153252,498.4759075,530.1009316,479.5075648,405.5475539,317.4330771,218.1391389,174.660249,172.48806,178.4791985,185.5936754,175.9325633,161.8320205,156.6642623,193.1570864,216.5982183,183.4959589,250.1787415,171.7793,31.19922559,-59.16192813,-79.25360933,-39.0908116,-18.9991304,-18.9991304,1.092550798,31.19922559,31.19922559,81.41814626,111.5453857,111.5453857,101.4892628,81.41814626,51.29090679,21.16366733,-8.963572137,-29.03468867,-18.9991304,31.19922559,91.45370453,191.8709812,272.1965767,272.1965767,232.0337789,141.6520605,61.32646506,1.092550798,11.12810906,81.41814626,91.45370453,101.4892628,171.7793,201.9065395,201.9065395,191.8709812,201.9065395,211.9420977,191.8709812,181.8354229,242.0693372,312.3593744,372.6138533,372.6138533
-70.29866714,-78.23244794,-78.23244794,-110.0000866,-149.6852484,-165.55281,-125.8676482,-70.29866714,1.137875562,64.65689521,104.342057,151.9772573,207.5462384,231.3638385,223.4138,199.5961998,183.7286382,183.7286382,191.662419,215.4800192,255.1651809,294.8666004,326.6179814,318.6842006,294.8666004,286.9328196,302.8003812,358.3693623,413.9383434,453.6235052,485.3911439,525.0763056,501.2587055,453.6235052,437.7559436,437.7559436,445.6897244,421.8721242,398.0707818,358.3693623,302.8003812,215.4800192,96.40827616,1.137875562,-46.48106699,-94.11626729,-56.29720575,-0.808763412,73.48865594,148.0034406,235.9278751,324.731898,440.2245248,545.0701402,711.9089441,889.8521444,1046.895356,1194.431322,1300.316788,1371.021142,1371.849789,1318.7435,1208.666197,1026.451728,770.4938161,508.2948699,244.3103006,15.53376628,-203.0785066,-428.7890755,-685.1274869,-918.6409868,-1124.803367,-1301.472156,-1440.982937,-1501.492632,-1519.994024,-1518.43162,-1524.710582,-1542.693386,-1599.825002,-1651.512772,-1662.96108,-1665.0648,-1633.989843,-1590.542443,-1528.996155,-1473.495544,-1408.579579,-1315.928229,-1219.103633,-1125.632825,-1008.594314,-891.0947636,-767.446994,-639.5394937,-476.4239277,-286.4247807,-99.42120295,36.64757067,138.7182864,204.2564905,238.7759483,224.9979827,199.1510709,167.5466436,129.9673357,118.7942354,113.7856123,96.33359675,50.50021565,-33.07568486,-100.4095776,-92.92065454,-50.22366582,18.14689609,91.4719273,161.4106854,186.7260702,204.1076741,259.2859513,345.0381172,363.1686135,308.7229708,228.1426395,140.7356082,83.22398473,58.5870807,43.07770751,33.20128437,30.13530357,4.733249483,-31.58189688,-74.26264325,-18.77818216,-78.23244794,-133.801429,-141.7514676,-110.0000866,-30.61350539,40.83929506,56.70685666,40.83929506,9.08791411,-22.66346684,-54.43110554,-46.48106699,1.137875562,64.65689521,167.8448189,294.8666004,382.1869625,437.7559436,461.5735437,461.5735437,445.6897244,413.9383434,374.2531817,342.5018007,294.8666004,223.4138,144.0272187,96.40827616,96.40827616,104.342057,120.2258763,151.9772573,175.7948574,191.662419,199.5961998,191.662419,175.7948574,151.9772573,159.9110381,215.4800192,286.9328196,358.3693623,382.1869625,366.3031431,366.3031431
135.1543368,199.3246477,252.8254669,284.9215766,274.2082676,231.4207575,210.0379567,188.6332474,145.8457372,70.96211734,38.86600758,60.27071696,70.96211734,60.27071696,81.65351772,103.0582271,92.3449181,81.65351772,103.0582271,156.5371376,177.941847,167.228538,145.8457372,124.4410279,135.1543368,177.941847,220.7293571,242.1121579,210.0379567,156.5371376,113.7496275,81.65351772,49.55740797,60.27071696,156.5371376,295.612977,434.6888164,541.6466374,595.1474566,637.9349667,605.838857,563.0513468,488.1677269,423.9755074,338.4004871,231.4207575,172.9733984,124.2397307,86.38691001,75.30476574,117.6840706,238.2557321,409.6458111,535.8742273,700.3163982,884.1033087,1017.673649,1096.514434,1163.059467,1205.098531,1190.388087,1132.450366,1014.767753,827.3771226,605.9338624,330.2802453,76.98707645,-148.6814586,-340.0290541,-538.4912035,-746.5431234,-910.3491646,-1068.203145,-1220.709605,-1386.795605,-1513.587591,-1627.665946,-1748.606104,-1869.814834,-1912.288438,-1876.923531,-1788.140499,-1728.475085,-1734.354353,-1709.489743,-1586.67202,-1397.414493,-1216.97652,-1045.754025,-929.3013331,-795.210117,-653.775638,-528.442359,-389.2152793,-216.9143808,-99.03073179,3.668162965,144.3086765,260.5270027,290.6502331,243.6431667,130.4041119,-35.56496107,-167.3587855,-239.079298,-279.3069637,-314.8124588,-251.4304102,-154.9964515,-41.65113725,96.44699316,196.479784,296.8651123,368.5462549,414.3293343,429.9104432,388.9732553,312.5918508,292.7068346,262.1085095,229.6379536,214.6207374,206.1541054,196.5860434,192.6346738,168.4019333,120.9141612,106.6239288,128.4030843,123.6809138,107.165913,81.43538789,20.61318376,-46.57462036,26.88373066,-3.921502553,-3.921502553,17.48320682,6.769897829,-14.61290294,17.48320682,113.7496275,242.1121579,349.0918875,370.4965969,338.4004871,316.9957778,284.9215766,252.8254669,199.3246477,145.8457372,81.65351772,-3.921502553,-57.40041307,-132.284033,-196.4762525,-207.1676529,-228.5723622,-239.2637626,-228.5723622,-185.7848521,-89.49652283,6.769897829,113.7496275,220.7293571,274.2082676,316.9957778,316.9957778,306.3043774,338.4004871,391.8793977,434.6888164,434.6888164,391.8793977,295.612977,177.941847,60.27071696,-14.61290294,-89.49652283,-142.997342
608.9656256,584.5644739,543.9069918,495.1046884,454.4472063,413.7730681,389.3719164,373.115586,340.5862691,299.9121309,259.2546488,202.3241802,186.0511937,226.7253319,299.9121309,381.2437512,430.0460546,438.1742198,373.115586,308.0569522,242.9816623,186.0511937,137.2655464,104.7362295,112.8643947,129.1207251,153.5218768,218.5805106,308.0569522,356.8425995,373.115586,348.7144343,291.7839657,218.5805106,137.2655464,23.40460916,-66.05517635,-114.8574797,-122.9856449,-82.32816284,-49.79884593,-0.996542536,80.33507776,186.0511937,291.7839657,381.2437512,484.1214465,547.9490946,598.2345294,656.4763275,719.805226,775.3182537,849.536933,881.1957494,934.7734254,959.3486534,987.6360852,1006.983166,1025.159103,1040.683643,1010.13342,909.4081891,751.5013008,585.948587,418.8673076,221.5488686,6.349946641,-229.5986903,-479.5569192,-744.7745232,-1025.124919,-1274.505981,-1520.953332,-1705.555902,-1804.020033,-1855.040076,-1871.96894,-1861.09501,-1834.666528,-1796.674926,-1750.618618,-1683.218388,-1567.094277,-1425.319677,-1282.328821,-1151.382933,-1066.975108,-980.7120919,-892.9345894,-833.4123657,-761.3614324,-708.9535318,-656.3905008,-578.7704967,-478.3567758,-389.5508857,-321.5113358,-250.2114208,-133.0881155,-76.01715435,-29.30437922,-19.7405811,-17.55605587,-15.8389709,14.27186721,62.63757275,113.140305,133.7348435,87.66331336,37.09842937,-50.75392134,-128.3410801,-205.5537927,-271.2516687,-292.6572511,-304.0624376,-334.7195237,-319.9443219,-261.5160687,-211.2326367,-187.2059312,-164.5673601,-186.7218348,-209.9996481,-235.7889342,-244.1985515,-238.207413,-174.1624675,-108.7127314,-21.40662876,48.53646112,119.9606796,163.988177,169.1374137,271.6735236,267.382814,267.382814,259.2546488,251.1264836,267.382814,283.6558005,316.1851174,389.3719164,486.9765232,552.035157,568.3081435,560.1633222,584.5644739,641.4949425,682.1690807,706.5535763,682.1690807,649.6231077,617.0937908,568.3081435,511.3776749,495.1046884,454.4472063,381.2437512,299.9121309,251.1264836,202.3241802,137.2655464,104.7362295,64.06209127,15.25978788,-9.124707744,-33.52585944,-57.92701114,-90.45632804,-139.2586314,-179.9161136,-171.7879483,-155.5149619,-131.1304662,-74.19999763,-57.92701114,-57.92701114,-82.32816284,-98.60114933
278.196936,325.8750856,373.5727673,421.2509168,459.3973429,507.0754924,497.5437689,459.3973429,411.7191934,364.0215116,297.260383,182.8211048,68.38182658,-36.54526037,-93.75513335,-74.69168643,-26.99400469,30.2158683,68.38182658,116.0599761,192.3528282,259.1139569,297.260383,335.406809,373.5727673,411.7191934,411.7191934,373.5727673,325.8750856,297.260383,325.8750856,364.0215116,373.5727673,411.7191934,449.8656194,440.333896,402.1679377,373.5727673,316.3433621,249.5822334,173.2893813,106.5282526,49.29884744,-17.46228123,-84.22340989,-170.0675177,-198.9900526,-160.9866467,-73.95834414,29.17114308,144.0928054,293.2791695,442.1243944,575.5651802,747.2173443,925.2230261,1055.311959,1132.993068,1138.827288,1147.610565,1138.950438,1133.601038,1088.72987,947.8772441,744.3353775,509.1499167,273.7800501,62.53150143,-165.5532879,-438.8990571,-739.7359905,-1046.326925,-1363.748956,-1643.727357,-1932.644214,-2182.245148,-2378.68858,-2481.974524,-2477.120545,-2388.660333,-2275.842897,-2151.213261,-2011.775964,-1901.143779,-1762.067538,-1582.039942,-1399.745229,-1253.725096,-1134.841367,-1056.5351,-1001.036558,-929.8641471,-836.6269779,-760.4105321,-713.0126655,-677.2226296,-645.9064154,-590.8628307,-529.2830919,-488.4684611,-421.2858047,-309.6244445,-149.5165102,1.979162476,120.7412249,173.3204813,191.2938967,211.8884352,203.6839267,200.4982557,200.7021322,223.5295729,246.7119275,282.8155532,304.8745693,328.8253485,302.0828766,300.585092,340.2293027,351.278343,331.8209177,261.8936502,197.3791984,169.8878343,138.481439,127.2618291,123.7212441,73.60631583,-2.312090145,-43.99910121,-96.36070641,-137.6732713,-153.3862351,-118.2353936,46.84829397,106.5282526,116.0599761,144.6746787,211.4358074,268.6456803,297.260383,354.4897882,411.7191934,440.333896,459.3973429,440.333896,383.1044908,287.7286595,220.9675308,144.6746787,77.91355004,39.76712398,30.2158683,58.8305709,106.5282526,173.2893813,230.4992543,268.6456803,259.1139569,268.6456803,268.6456803,268.6456803,240.05051,201.8845517,182.8211048,192.3528282,230.4992543,278.196936,354.4897882,440.333896,526.1584715,612.0025793,621.5343028,583.3878767,535.690195,516.6267481,545.2414507,592.9196002,592.9196002,564.3048976
